"complex","cond_1_1","cond_2_1","cond_3_1","cond_4_1","cond_5_1","cond_6_1","cond_7_1","cond_8_1","cond_32_12","cond_33_12","cond_37_15","cond_38_16","cond_39_16","cond_40_16","cond_41_17","cond_42_17","cond_43_17","cond_62_19","cond_63_19","cond_64_19","cond_62_20","cond_63_20","cond_64_20","cond_80_21","cond_81_21","cond_82_21","cond_80_22","cond_84_22","cond_85_22","cond_24_24","cond_89_24","cond_90_25","cond_91_25","cond_92_25","cond_93_25","cond_94_25","cond_95_25","cond_96_25","cond_238_26","cond_100_27","cond_101_27","cond_98_27","cond_99_27","cond_106_29","cond_107_29","cond_108_29","cond_109_29","cond_121_35","cond_122_36","cond_123_37","cond_124_37","cond_125_37","cond_129_39","cond_34_39","cond_35_39","cond_130_40","cond_133_43","cond_134_44","cond_135_44","cond_136_44","cond_44_45","cond_45_45","cond_46_45","cond_47_45","cond_48_45","cond_49_45","cond_50_45","cond_51_45","cond_52_45","cond_53_45","cond_54_45","cond_55_45","cond_56_45","cond_57_45","cond_58_45","cond_59_45","cond_60_45","cond_61_45","cond_22_46","cond_23_46","cond_24_46","cond_26_46","cond_27_46","cond_28_46","cond_29_46","cond_137_47","cond_138_47","cond_139_47","cond_140_47","cond_141_47","cond_142_48","cond_143_48","cond_142_51","cond_143_51","cond_144_52","cond_144_53","cond_144_54","cond_149_56","cond_151_56","cond_155_58","cond_156_58","cond_157_58","cond_158_59","cond_159_59","cond_160_59","cond_161_60","cond_161_61","cond_183_62","cond_184_62","cond_191_64","cond_192_64","cond_193_64","cond_191_65","cond_192_65","cond_193_65","cond_191_66","cond_192_66","cond_193_66","cond_194_67","cond_195_67","cond_196_67","cond_197_67","cond_198_67","cond_199_67","cond_194_68","cond_195_68","cond_196_68","cond_197_68","cond_198_68","cond_199_68","cond_216_72","cond_217_72","cond_218_72","cond_219_72","cond_220_72","cond_221_72","cond_222_72","cond_223_72","cond_224_72","cond_225_72","cond_226_72","cond_227_72","cond_228_73","cond_229_73","cond_230_73","cond_231_73","cond_232_74","cond_233_75","cond_234_75","cond_235_75"
"H2AX complex II",3.54993880242955,6.34129468031122,5.37856197795936,4.10088504645937,-5.67451905155792,4.97360479412254,5.11306129884624,2.67563564966126,4.25813931347414,-4.53371825667304,0.165664236834067,-0.100819581724013,-0.330027350325687,-0.00313487889221743,0.0153841585853822,0.323814782876252,-0.110229888626905,-3.63149953732399,-5.2511078793435,-4.10862534987762,5.27964171345863,5.40847896425086,-6.72662087502959,0.010090897594883,-0.0216224999191584,-0.231617181080699,0.00142205202072297,-0.990504156865032,-0.23401724452301,-3.63491738223168,2.46529866643405,-2.8658935171973,1.70378916253535,1.23609597663718,3.00343015846544,3.19003333907854,2.45775118398196,4.07728692807322,0.352295508505587,-0.0276856827339355,-1.13883901948145,0.16569886292243,0.0640638831603346,-0.150397690489916,-1.35576334003867,0.684193075002875,0.373289525860022,6.32965215873225,8.62039303253701,0.0479909428599141,0.521183178306235,-0.269609030285756,2.77958896486986,-3.545876931236,-5.29544979466878,2.34107670050355,-1.79709444173479,0.199051297313691,0.205778603108699,0.708800173699057,8.78498404119424,7.97937570119485,3.93719074785322,5.82708312931514,10.7369321429186,-8.17418222348106,4.83988475429899,0.926401485798922,0.266933957621441,10.0523861048755,NA,NA,0.12258132842292,2.68434983346555,-2.73757585754046,0.487295763547563,0.582796670710395,0.10871371327218,7.23864321093113,-6.42166286333584,-10.4008062302137,4.46017958869131,11.6101581956161,-3.52190551539313,-4.28019907727062,-4.58336026588075,-6.21693177049777,-3.92993175862763,-6.30590969332919,-7.65279346089324,-5.46083000430535,5.70935049550498,-4.01873505383757,-2.72296762820349,3.99015547181765,2.01147375267803,0.287259726786307,0.334952909929276,-0.331365695818173,NA,NA,NA,NA,NA,NA,7.16569676961906,4.60516195871054,NA,NA,-1.90525965462483,-5.41385189245074,-4.71692751248646,3.51898144108101,-5.54067387662932,-3.30153859663989,-1.55889178141191,-3.64586512198238,-2.8448327346802,0.0516391617998196,1.26563739583361,0.566512111795007,1.57296917369933,1.13489130417406,0.497451445667185,0.156080366315278,0.384555673332452,0.573438478830746,0.527334644452129,1.3563602485974,1.49702774688571,-2.92237900762318,3.61745078160075,-4.8442788630222,-2.87521057571217,-4.15250604857375,-4.39014352512753,-3.33540301824355,4.64986085194914,6.83832957458535,-4.06586474803549,2.28335377658624,-7.22237830914948,-5.84267780686429,5.12367036041235,1.74824563585532,-3.18329930505673,3.04636262134332,-0.458352513023754,0.0139884387344623,0.282275276759895
"H2AX complex, isolated from cells without IR exposure",5.43530317048088,5.71915415695903,7.49394353495248,2.65725821325447,-4.56087768451911,3.95197438925393,3.88491444518672,1.27696893391361,3.72974391768397,4.29500976602662,0.353197666002673,-0.265536177574554,-0.0188559184820736,0.00383463111664372,0.0255837372805,0.473888027840455,-0.00184669682522669,-2.34242977447063,-1.71055015834388,-2.59246124175019,2.1711122987292,3.45103347551805,-4.31285880578837,0.118304717093655,0.163048287657825,0.0302475776967051,0.953880478764332,-0.120053773913979,-0.040122906396369,-5.1008249534725,1.20465811724333,-2.02021222120522,1.30888142058371,1.31942479557966,3.21253040872522,1.73177641630524,1.47078254647256,4.97680658556449,0.62512171451751,-0.0244756097909114,-0.00361955037647762,-0.167361835573243,0.933315689113662,-0.0573634520472561,0.942619912826374,0.176443755332522,0.0196674077852075,6.0233083770981,8.62039303253701,0.0495365136314493,0.314346432430781,-0.0488635669398543,1.72621478566754,-1.02838077325545,-5.61178444483214,1.41684456062242,-3.7034072884623,0.250310534842325,0.0546489397286984,-0.612038930200505,7.02157435760847,6.49313382676397,4.0964754614242,5.60602016646846,8.34856946028668,-7.25829686911568,4.61504277982429,0.353086412116248,0.17499794034141,8.5423636538375,-0.98820231869547,-0.475843283625082,0.376667860699383,1.99085487991146,-2.49967137694792,1.07246363766779,-0.199994509427431,0.0745857505030705,-6.08252701834185,-3.72923383710793,-9.49518702837756,4.25889705458895,9.25366014026307,-3.35757586864673,-4.0899974687389,-2.93005270964001,-5.4508222038012,-4.91176014675614,-4.09192473520534,6.84823912921306,-5.13119823781306,-7.6137568939069,-3.80769041765639,-3.69552914464954,2.10417151140578,2.33980996101225,0.0663164184906874,0.0679483577462547,-0.10070998901395,NA,NA,NA,NA,NA,NA,6.69760767176838,3.46489649586075,-0.174458714899402,-0.313693192547435,1.58647533004094,-3.81598959044275,-2.73791719435148,4.29971776269581,2.00428488678789,-2.07812742630588,-1.51673616974312,2.56815518473233,-1.69845277445092,2.01835045783001,0.625280420858255,1.73065141647312,1.14351430458918,3.97971336281853,2.12471989847748,2.01528404406627,1.28176150900883,0.915621257996861,1.46624757524372,0.599895072611007,1.32767191518793,-2.04762621704415,3.86842356111745,-2.60683641544821,-3.20357974011227,-3.36077001137561,-3.93343329272613,-1.59330980445954,3.41587274401089,5.83971728186703,-5.72193168338992,2.88293957700326,-6.16942501304806,-5.21112452513942,5.79609102112163,3.30776345048284,-3.89232956456095,2.82793539128158,-0.8336255147324,0.0985068476289251,-0.6573566118418
"hASC-1 complex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0247800885939181,NA,NA,NA,NA,NA,NA,0.157995719168059,-0.0388558575003355,0.210537226418687,0.0156271277057208,0.0856599475330782,0.731931304185834,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00112934579494108,0.561447657763533,0.484340287754804,0.177303344717631,0.345625461554997,0.377783607602732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08845534504384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120741888468151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501694760824992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.292167850550948,0.0610465245467388,NA,NA,NA,NA,NA,-0.244656560851701,0.552519218586988,0.069717808430409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0967410549298834,NA,-0.920029987078096,NA,-0.18716133909857,-0.458259424423513,NA,-0.363638954528582,NA,-0.000710417592687841,NA,0.153790492363097,-0.0701846380560116,0.0915694380812364,-0.0129654034696718,NA,NA,NA,NA
"HBO1 complex",1.08832826770781,1.19207257636186,3.10782140965573,0.914325547527869,0.230426891363929,-0.388660251923685,-0.887208026603206,-0.0692233210495399,-0.1704097474999,-0.7305347480871,NA,NA,NA,NA,NA,NA,NA,-0.0618616508342911,0.000641622373492764,0.164189757160199,0.0518259724282087,0.017697628518721,0.327984236003514,NA,-0.177426746598316,-0.00563643482385362,NA,NA,NA,0.0345145888790828,0.0526297085237572,-0.225802772581265,0.060704022234644,-0.039967609757377,-0.180466577873833,0.458388479837869,0.130551264699712,NA,-0.0907001931476912,-0.255339021317624,-1.08656254913698,0.285931788189972,0.404235333631563,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425393082795229,-1.38562694650633,0.251161941972755,-0.187260203240406,0.239856772984559,0.000353835586688732,0.162789109215909,-0.344351206162773,NA,0.530082778499476,0.59900651051448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.380668436216354,-0.341415389452508,-0.488788555128442,-1.08211365475157,-0.223264474734434,0.113429748828268,0.211434956033183,NA,NA,NA,NA,NA,-0.665557147020095,-0.4499603026332,-0.123673081022348,-2.67309035760297,0.195939626664567,1.86114006393012,-0.140741275622255,NA,NA,NA,NA,NA,NA,NA,NA,0.948019921660557,0.0978038005060686,NA,NA,0.0105949825959556,0.195776636576519,0.419424170117479,0.00267359072454947,-0.0589501938476015,-0.0798221261159448,0.641351711799324,0.0470454785226128,0.0186784679758882,-2.05566311456892,-1.03938212530156,-0.853456458270943,-1.20340430237113,-1.60676494915049,-1.69836919972906,-1.4382660622709,-0.327425453198812,-1.40853657054446,1.84367147947177,-1.81503991849452,-0.898709855048187,-0.255047742085861,-0.0929285479069594,0.0419438192692025,-1.35320795170097,-0.528853052503012,-0.0468239362197458,-0.482026388831284,-0.0563924402001904,-0.151390776314223,-0.13473135610691,-0.0646739849377324,-0.16581838624207,-0.276397600250929,-0.00739222724602721,0.402675006072834,0.629418676814683,0.049433230199814,NA,NA,NA
"HCF-1 complex",-0.0864715765321054,-0.104410510144603,-0.015302374416901,-0.451352679738795,0.117884078373724,0.980306084546313,-2.55696442297607,1.86133800342021,0.973266868381631,0.360494645094091,0.472773982719467,-0.192062481707817,-0.54625661104838,-1.33533118307578,-1.23889032470676,-0.440259494084022,0.223187832827775,2.26385474676791,1.2072643594786,-0.922075082868826,1.71856769729997,0.0934250878668345,1.06013635326462,0.813707168978695,0.591821930704017,0.246145998488227,1.69889668836557,0.782328015253298,1.17231301859849,-0.0402700226946998,0.36347182977803,-0.0921453894887183,-0.034015789780328,0.394809999662844,0.182029773349292,0.211170995952397,0.169252755615042,0.712962231439668,-0.902477069279209,0.761221645325855,0.795575144876682,-3.40450079772416,1.85829763257743,0.108583505602963,0.0943938671688179,0.313230396087297,0.255057186158121,0.252590316489396,-0.144307168612674,-0.255994428585784,-0.470382545516735,0.681355960234291,0.0538504101572959,0.850613789009703,-0.614911560206903,1.85950891972749,0.351371058632834,4.26921886820376e-05,0.599826685812697,0.217079874552848,0.169300634111749,-0.255506461244709,-0.901445601547783,-0.0369192346930138,0.0458364958985376,-1.2617436707004,0.257888299562067,-0.153272564276766,0.0611513915690963,-0.659333819290442,0.822221089622231,1.2946000717114,-0.226254528795925,-0.0450443583360323,-0.405932824133914,-0.647373971832109,0.649718731882049,-0.354935057811948,0.279237996517447,0.849749174329175,-0.823339853054514,-1.30183505831091,-1.34267163301507,-0.168629607872574,-0.944554423977265,NA,NA,NA,NA,NA,0.219388012316379,-0.162871137085062,0.0894972681925411,0.237712665549809,-0.838582624500859,-0.551014938198575,-0.722010964970787,0.0290482162201803,-0.0947605114237662,-0.000677536618775047,-0.0535587785442341,-0.649172561786961,0.277709023857138,-0.436068854254412,-1.71677949464814,0.277234765088087,0.560217575821775,-0.249927294597714,0.104649926430025,0.125192031298141,-0.00516397562062617,0.142134405907437,-1.76447626626112,2.13544566729946,2.05089156405744,-0.0290593122283558,-0.628694443296681,0.0304281221403177,1.19525962398698,1.36787207339943,0.639129070511235,1.18792344001809,0.724112309536537,1.40088375066767,0.635042423899411,0.210138772456975,0.0868951413637335,0.22780569109277,1.63465223812664,0.27060668223625,-1.03568762930999,0.733099761525404,0.145301166481723,-0.123257084428822,0.201441318040499,0.106818007774392,0.0859190075583124,0.337456639464434,0.633331827878375,-0.147362755111486,0.174993494186537,-0.0556867704422012,-0.00621894876688567,-0.160866393387523,0.0421269261664993,0.904150024511427,0.216864898207699,-0.000948243285937023,-0.201329843505394,-0.605118198467197
"HDAC1-associated core complex cI",0.327304725749811,0.296595987924247,1.11881019873068,0.505587205312563,0.218742833080579,0.578166597659862,2.83575842399758,2.14779804320924,0.252133517135278,-0.454943024768874,0.174473218517274,0.394382744259209,-0.547611302599745,0.291797995002978,NA,NA,NA,-0.508243985243594,-0.146432691561762,-0.0322796144930905,0.288228557751509,0.145614471850083,-0.326413518251931,-0.0444360035894139,-0.0905358643575584,0.0831993954867182,-0.111177975585017,-0.0811089351713533,-0.765223967925057,NA,-0.940466650585747,0.938118428860727,0.0902189309790336,0.52212794824884,0.00428369588264035,0.11016872142275,0.257624811983622,0.0188469681922239,0.227610513087398,0.402045074046922,0.0689769673154648,0.649132152766207,0.503912643653214,0.170060388390574,-0.70810754126329,NA,NA,NA,-0.565687175500193,NA,NA,NA,-1.21091108830796,-0.294403452371869,-0.0473450840390156,-1.90095233504406,0.541424945873381,-0.0533053371666807,-0.348925139549428,-0.00751410457338882,NA,NA,NA,NA,0.397984619544688,-0.661458538182311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.451269261321944,0.222053703476531,-0.0721169575601749,-0.259369018458343,0.611639822681563,-1.62715178823529,-0.0439510677825147,NA,NA,NA,NA,NA,-0.418305118619935,-0.156352166200452,-0.299844413961388,-0.0500996947179162,-0.958272308022221,-0.0611848790791929,-0.281758439249715,NA,NA,NA,NA,NA,NA,NA,NA,-0.660627676756498,1.89583546456629,NA,NA,0.0785771897709583,1.08811695454214,1.23198586696595,-0.813643838225612,-0.667647486545036,0.466934083072029,0.993375902883361,-0.454645375411146,1.10598669475805,0.478551662567626,0.858725912868778,0.117740217774841,0.0713450284296298,0.549261298191205,0.136833477018179,0.441973946473045,0.184570761753381,0.577453999035646,0.381862389487466,0.306221548272206,0.141174779142388,-0.0996237393671366,0.960873290117751,-0.610378062241506,-0.0556082993183476,-0.0969289018737867,-1.22956980229136,0.602475757001358,0.433902623810594,0.724100431075148,-0.605974252590751,0.513689118281167,-0.804646489783457,NA,NA,NA,NA,-0.779701727342056,NA,NA,-0.0720628388847
"HDAC1-associated core complex cII",0.167703162928882,0.353868924500523,0.971405748821372,0.805464050443368,0.574287513097197,0.733604403508824,0.36874584115547,-0.349743949541539,-0.963443277698607,-0.0195391282269965,0.333809255153692,0.0141062808335142,-0.396701600893736,0.686055377204562,-0.0561588234765973,-0.0567187439799042,-0.49835438124382,-0.354102131529113,-0.100335001214701,-0.0918821635074514,1.27367066039085,0.751693038745933,0.534766794116864,0.515230572541546,0.922814689873786,0.559140783210493,-0.0670540217963646,-0.2990208024064,-0.114534939660443,-0.31805094758393,-0.452002091664003,0.81987793170499,0.951860316562636,-0.440206501279076,0.0576950563218825,-0.13139288747907,0.195592926082781,0.260022812015356,0.164644876270094,-0.702780189608081,0.196603712322213,-1.12267321397077,0.903441675306157,0.0897131573580828,-0.813305469361454,0.28377941409456,1.00437540072915,NA,0.283273485094067,0.0565407827475761,-0.440286794882697,-0.32647728848239,1.4294074280517,-0.474019127516473,-0.562870009860487,-0.890454131472669,0.653894860353749,0.0928173939057987,-0.0726840462810289,-0.369027382263412,-0.868790656342534,0.95866113735071,0.222930253976756,0.938845488005051,-0.0946437202434109,0.498233637945268,0.698687381569845,-0.104578028944446,1.42999115334962,0.0751258191857749,NA,NA,0.203887504480014,0.021954398397972,-0.636815352253584,0.00391390670315922,1.24754123814219,0.0328398481656606,-0.213074028451284,-1.30981663233681,-0.0323055488732855,0.0144555202265564,-0.214154919997595,0.635064893709676,-0.484935309044738,NA,NA,NA,NA,NA,0.140856788720806,1.38372356141722,0.0786005173572822,0.109063938777569,-0.551729441209413,-0.179536312652476,0.000195641532008159,NA,-0.0155478818780936,NA,NA,NA,NA,NA,NA,1.08219697735276,-1.08395642844532,0.824132668867969,-0.210603222097251,0.497928072125384,1.47573466095358,0.458217555936782,-0.363866931596598,0.184510492937794,0.0761927122275702,0.735519002420634,0.282734329948214,0.65362479724905,0.148875711169401,0.26615331621687,0.00832629457628787,0.00444629696700052,0.0990913404733357,0.00361541723973804,0.263368427483982,0.254979138718336,0.0990718964801507,0.40721710847737,1.02864032782645,0.359097717850295,-0.0325495438392238,1.42059433076222,-0.482445817167192,-0.143778910688209,-0.759029806826069,-0.588042044793357,0.644495246336573,0.00614248289634381,-2.39423256624909,-0.665461699618906,1.32338376221173,-0.486065451971685,0.481134630609195,-0.332932487814869,0.152676131716385,-0.216694590713602,1.02036051966138,NA,NA,-2.1661812326534
"HDAC1-associated protein complex",0.312829372301565,0.30174775860689,0.657264167629056,0.897375791168374,0.467787250614893,0.549021807151966,0.648420913068578,-0.636299109109801,-0.455882410926829,-0.100941188540166,-0.111645692462006,0.0612933841102644,0.400921602188056,0.110542290948426,0.239033307665355,0.0879998255050446,-0.801129299805923,-0.465761011135186,-0.293288852209042,-0.259121046698303,1.03118127441339,0.90580557723033,0.297121497020848,-0.0401846329299268,-0.237851015494857,0.0721021383468975,-0.00606268908525487,-0.2990208024064,-0.158092606506797,-0.0156989746839175,-0.0977509940256334,-1.57434685653849,0.484621449763612,-0.164025148379799,0.412443930442442,-0.00156305079089268,0.0636392923706696,0.527130428307083,0.975781638979877,-0.702780189608081,0.196603712322213,-1.12267321397077,0.903441675306157,0.494440687813592,0.0240371875099199,0.098497568157657,0.413999066955518,NA,0.423718206503285,0.0565407827475761,-0.174521552913738,0.239300105406044,-0.346691303756408,-0.474019127516473,-0.296464488611907,-1.88372273843721,0.670612477728476,-0.138937655451732,-0.0338728201648055,-0.141693658828013,-0.516818126944963,0.150608273834804,0.281214115111884,0.446204027903957,0.741816754441715,0.194170730446543,0.309343132531879,NA,NA,-0.251224322826916,NA,NA,0.0867130042362736,0.390987939654513,0.722559787970494,0.0083234238451643,0.732583373537594,0.0561611098081264,0.205762089654193,-0.677367519954061,-0.105714536023355,0.0991495583986712,-0.0839854051173922,1.07952037923095,-0.348441084695506,NA,NA,NA,NA,NA,-0.914314531442563,-0.122146604116886,-0.860363538954146,-0.186739137183993,-0.497527848653615,-0.307187288880329,0.000194162160672167,NA,-0.647890461431459,NA,NA,NA,NA,NA,NA,0.809099053219935,-1.04236887930144,NA,NA,0.237453471433728,2.44821917531165,1.13470076477625,-0.256995380702559,-0.291598549442169,-0.787023894641062,0.76707737047448,-0.746720819052476,1.11631980664737,0.464861189225312,0.293327298206846,0.251661126002679,0.0116058091115329,0.186099414713407,0.128504041855069,0.115191364859665,0.0159478120794212,0.2427644170201,0.00128418366412265,0.0194770911773539,0.35360879819732,-0.00486274482650209,1.07464739944631,0.0437409352475618,-0.0399604776097764,-0.531326074732132,-0.714787728984935,0.70955064433794,0.141580167406422,-1.36636631008984,-0.545576233518464,-1.07633767883235,-0.377781241506918,0.235392427378146,-0.413765024647244,0.137502607814028,-0.0780804982143849,-0.168179362217611,NA,NA,-0.202722939455106
"HDAC2-asscociated core complex",0.0116065186244002,0.00437390148038025,0.0935655674121456,0.548866256165456,0.759981989474624,0.224416219003456,0.630094953759168,-0.177433406280319,-0.60500454894843,-0.274195567309128,0.736828997944811,0.0783284039572666,0.0243501635976148,1.008492435572,-0.305236021161107,-0.0194816567814408,-0.181456353506922,-0.0799671767035814,-0.162353837652756,-0.0274837141411275,2.1151005846287,1.10978179304076,0.445571578316616,-0.133336842367463,0.721111109045764,-0.555108491350556,-0.150922400457824,-0.146494735142057,-0.0155544404216595,-0.811559917034997,0.2685951448433,-0.183245293587267,0.280716353205687,-0.0567030967532956,0.223551863515687,-0.178253470315057,0.359439816663723,0.128061344133726,0.0537654679782149,-0.316782013047983,0.959135587975851,-0.709901307385927,0.644539862291373,0.269456159768522,-1.41660541517163,0.351303630764705,0.74443397961501,-0.324883846650471,0.19532629333393,NA,-0.150297984088773,NA,2.24698446186215,-0.373940838984709,-0.562870009860487,-0.306871743787492,1.62055138401104,0.432195575582564,-0.426001518143997,-0.942315794721096,-0.868790656342534,0.238499738262156,0.222930253976756,1.82583549325942,-0.00978401795915696,0.342687921649045,0.250760042611309,NA,NA,0.118404230358128,NA,NA,0.346596499871372,0.0128004608623389,-0.636815352253584,0.117952536795375,1.33218089385616,0.531414007711587,0.325788814548742,-0.991435180953399,-0.143540379891728,0.103942769592017,-0.06364466173458,0.121308566131148,-0.60496832286582,NA,NA,NA,NA,NA,0.0808878406899407,-0.821628648616195,0.075579156645826,0.0580983339964215,-0.524380798821654,-0.213158134390555,0.18875377043687,NA,-0.0155478818780936,NA,NA,NA,NA,NA,NA,0.63683896609544,1.06669470285605,NA,NA,0.732020284670403,0.907608730310947,0.34420182089175,-0.366101107962737,0.081604680253085,0.000988573591606945,0.40900415119374,0.529663086278159,0.648858755249803,0.116462499097598,0.0296284632511371,0.248963511563118,0.000259108295197318,0.104584811746097,0.00215624236064785,0.169539066923199,0.253539545399324,0.0827297183213942,0.498372795089994,0.861802941053411,0.281040002552381,-0.0797942467487119,-0.650294677923737,0.380511677832838,-1.24785551555232,-0.611575560117856,-0.0804890669386937,0.184545726323942,0.011834487410922,-1.86915965787874,-0.545009184185671,-1.04857227072726,-0.518967609806432,0.235392427378146,-0.0357895930471198,0.425808200867943,-0.202436338502586,1.83456802143505,NA,NA,-2.05369201298799
"HDAC4-ERK1 complex",NA,0.911349100781201,NA,0.307743387201129,NA,-1.02103322669199,NA,-0.0377858615000545,0.0823452313810349,0.171714653143819,NA,NA,NA,NA,NA,NA,NA,0.00490946914033237,1.44912749433459,-0.834786297980466,-0.146105971409371,0.259928397660482,0.563285631124611,0.00757692574040957,0.636481712561322,0.00563643482385362,NA,NA,NA,1.52112654363325,-0.010722648727978,NA,0.0083971012570708,0.102854323809853,-0.183710118720635,0.0314698713966497,NA,NA,0.137450423035225,NA,NA,NA,NA,0.699803815939415,-0.133462849431574,NA,NA,NA,1.22090663413677,NA,NA,NA,-0.800375264235876,-0.0457571415963171,-0.00417448216338898,-0.209316840973016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0639120424651471,NA,-0.30582397051819,NA,0.476645979446472,NA,0.534838463912775,0.153539168556636,NA,0.14546885558063,NA,0.0724988136386775,0.211853034889319,-1.29560745690881,-2.58734886998256,-0.0823817386492946,-0.0206673917182237,-0.789175255178374,-0.353321180776758,NA,NA,NA,NA,NA,NA,NA,-0.859086616174469,-0.589384776463377,NA,NA,1.14455467580838,1.2339837339729,0.852186643697163,0.251562146082611,1.30424140927559,1.10970325060824,0.751563988255991,1.30717945053452,1.0516485998069,0.113986043025467,0.167186324209635,0.0782755248322879,1.2127218743178,0.173057065657463,0.251896578428832,0.0229087610370498,0.688064787911569,0.0165500547962665,0.145228199356119,0.0356179083717564,0.00200676991408433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.054214756162528,NA,NA,NA
"HDAC4-ERK2 complex",NA,0.911349100781201,NA,0.307743387201129,NA,-1.02103322669199,NA,-0.0377858615000545,0.0823452313810349,0.171714653143819,NA,NA,NA,NA,NA,NA,NA,0.00490946914033237,1.44912749433459,-0.834786297980466,0.634760872931215,0.13792026392227,-1.15867358965208,0.404049361058214,1.57112955124454,0.0977389867689706,1.42245254797988,NA,NA,1.19005295016582,-0.010722648727978,NA,0.0083971012570708,0.102854323809853,-0.183710118720635,0.0397599018100008,0.0317265485555606,NA,-0.0231578253388518,NA,NA,NA,NA,1.19840390531644,-0.576626217610391,NA,NA,NA,0.714622997607053,NA,NA,NA,-0.700589719922777,-0.156538702124179,-0.226181388902396,-0.287528565548058,1.68349842027873,-1.32243981906695,NA,-0.529505631874008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0349219131375836,0.129761433142291,0.131454894387383,0.593472099962586,0.241152281795947,0.129022214811809,NA,0.342256552446917,NA,-1.32300694244536,NA,2.30697816963352,NA,0.534838463912775,0.142092567706048,NA,0.0659233308175469,NA,0.337994496133128,0.49948404776706,1.29560745690881,-2.58734886998256,-0.000218107608498706,-0.0819905073842939,-0.789175255178374,NA,NA,NA,NA,NA,NA,NA,NA,-1.03099087364788,-0.821271604445363,NA,NA,1.1829326130732,1.0634307369698,0.438776034508902,0.0631342708783759,0.794301470345441,0.438449008661835,1.04513373255725,0.478841317960957,0.116266856925996,0.113986043025467,0.00963245734843526,0.0665153073950908,2.02719204493969,0.00219068046176167,0.381110349530008,0.325137282162804,0.688064787911569,0.0165500547962665,0.145228199356119,0.060618724037831,0.0653521906495387,NA,NA,NA,NA,NA,NA,-0.445060907046593,-1.59801034936356,0.142728354606607,1.9130388428327,0.017816762801794,0.0345539119173774,NA,NA,NA,NA,-0.054214756162528,NA,NA,0.103677767378822
"HERP1/HEY2-NCOR-SIN3A complex",-0.080760005865129,-0.477620095971612,-0.0496847405035728,-2.42036312773675,-0.231290505010046,0.198708604569126,-0.25003288630808,-0.586870091535385,0.164749297776705,0.35237413461111,0.0925585927128665,0.394382744259209,-0.709816469004187,0.00132147677794551,NA,NA,NA,1.14651871027351,-0.344428185275997,-0.213765631090705,0.0316934627016956,0.273246601117018,-0.446800183567746,0.0396066774660233,NA,-0.505578042174259,NA,NA,NA,-0.00159675125806267,0.199932421051747,0.147112417428785,0.0317240175789906,0.158429762587803,1.03131831840036,0.346552429838847,0.0532307270326549,0.196948908703567,-0.227610513087398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.946563884070954,0.27699323455286,0.155415571701834,0.611942930686009,-0.507229628304301,-0.241578924466994,0.161385313253812,0.00619482815265895,0.243288218130497,0.101583087506442,0.49011152973766,NA,NA,0.209944117966264,0.741816754441715,-0.556745583704451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484960220482506,0.327555932457243,-0.350616813241076,-0.79984600499656,0.220658870680522,-0.199554335141904,-0.408637597240398,NA,NA,NA,NA,NA,-0.399070030597657,-0.00100448021783368,-0.866118009921226,0.0667763014748084,-0.0143907208121598,-0.655791101770478,-0.140828375467863,NA,NA,NA,NA,NA,NA,NA,NA,0.633632163285616,0.840157507885561,-0.262782358737714,0.493855967349434,0.0372631893104648,0.714827857338089,1.35228968852688,1.92496600875617,2.17249312404478,0.852934059528285,-0.10531017068891,-0.941134017086645,-0.76317079183647,0.13740241901977,0.100896713470585,0.0166180780003435,0.216764188422214,0.239390139647396,0.174201057169996,0.0530894397723157,0.182436761142334,0.0841866700858271,0.082585931511185,0.200546410447393,0.0714642038145963,1.08748597863964,0.960873290117751,-0.00658601238661367,-0.908192342733695,-0.0381154753004553,-0.220412402971247,0.418583443634135,0.15970209453689,-0.0190822874008395,-0.0980094087981599,-0.376456397925656,-0.550564986310648,0.126407339799979,-0.634331715862358,-0.582079975798038,-0.0604054939585424,0.659129849620573,NA,NA,-0.312549265324931
